index,c_office_id,c_office_type_id,c_office_tree_id,c_office_type_type_code,c_office_l1,c_office_l2,c_office_l3,c_office_l4,c_office_l5
573,765,011070500,15060105,0,0,0,0,0,0
574,766,011070500,15060105,0,0,0,0,0,0
575,767,011110100,150901,0,0,0,0,0,0
576,770,011110100,150901,0,0,0,0,0,0
577,772,011110100,150901,0,0,0,0,0,0
578,775,011110100,150901,0,0,0,0,0,0
579,776,011110100,150901,0,0,0,0,0,0
580,777,011110100,150901,0,0,0,0,0,0
581,778,011110100,150901,0,0,0,0,0,0
582,779,011110100,150901,0,0,0,0,0,0
583,780,011110100,150901,0,0,0,0,0,0
584,782,011110100,150901,0,0,0,0,0,0
585,783,011110100,150901,0,0,0,0,0,0
586,784,011110100,150901,0,0,0,0,0,0
587,785,011110100,150901,0,0,0,0,0,0
588,786,9999,1599,0,0,0,0,0,0
589,787,011031200,15030112,0,0,0,0,0,0
590,788,011031200,15030112,0,0,0,0,0,0
591,789,011090101,15070101,0,0,0,0,0,0
592,790,011090201,15070201,0,0,0,0,0,0
593,791,011090201,15070201,0,0,0,0,0,0
594,792,011040101,1503020101,0,0,0,0,0,0
595,793,011080100,15060201,0,0,0,0,0,0
596,793,011080200,15060202,0,0,0,0,0,0
597,796,011090203,15070203,0,0,0,0,0,0
598,798,011070400,15060104,0,0,0,0,0,0
599,799,011090201,15070201,0,0,0,0,0,0
600,800,011090201,15070201,0,0,0,0,0,0
601,801,011090201,15070201,0,0,0,0,0,0
602,802,011090101,15070101,0,0,0,0,0,0
603,803,011090201,15070201,0,0,0,0,0,0
604,804,011090201,15070201,0,0,0,0,0,0
605,805,011020200,150202,0,0,0,0,0,0
606,806,011090301,15070301,0,0,0,0,0,0
607,808,011080100,15060201,0,0,0,0,0,0
608,808,011080200,15060202,0,0,0,0,0,0
609,810,011030500,15030105,0,0,0,0,0,0
610,813,9999,1599,0,0,0,0,0,0
611,814,9999,1599,0,0,0,0,0,0
612,815,011100100,150801,0,0,0,0,0,0
613,816,011010500,150105,0,0,0,0,0,0
614,817,011010500,150105,0,0,0,0,0,0
615,818,011010500,150105,0,0,0,0,0,0
616,819,011010500,150105,0,0,0,0,0,0
617,820,011010500,150105,0,0,0,0,0,0
618,823,9999,1599,0,0,0,0,0,0
619,824,011040704,1503020704,0,0,0,0,0,0
620,825,011040704,1503020704,0,0,0,0,0,0
621,826,011040704,1503020704,0,0,0,0,0,0
622,827,011090101,15070101,0,0,0,0,0,0
623,828,011031200,15030112,0,0,0,0,0,0
624,829,011040711,1503020711,0,0,0,0,0,0
625,832,011100200,150802,0,0,0,0,0,0
626,833,011090304,15070304,0,0,0,0,0,0
627,834,011090304,15070304,0,0,0,0,0,0
628,836,9999,1599,0,0,0,0,0,0
629,837,9999,1599,0,0,0,0,0,0
630,838,011090306,15070306,0,0,0,0,0,0
631,840,011040400,15030204,0,0,0,0,0,0
632,841,011080600,15060206,0,0,0,0,0,0
633,842,9999,1599,0,0,0,0,0,0
634,843,011080600,15060206,0,0,0,0,0,0
635,843,011090202,15070202,0,0,0,0,0,0
636,844,011080600,15060206,0,0,0,0,0,0
637,844,011090202,15070202,0,0,0,0,0,0
638,849,011100200,150802,0,0,0,0,0,0
639,850,011090305,15070305,0,0,0,0,0,0
640,854,9999,1599,0,0,0,0,0,0
641,855,011040305,1503020305,0,0,0,0,0,0
642,856,011040305,1503020305,0,0,0,0,0,0
643,857,011090203,15070203,0,0,0,0,0,0
644,858,9999,1599,0,0,0,0,0,0
645,859,011090101,15070101,0,0,0,0,0,0
646,860,011090201,15070201,0,0,0,0,0,0
647,861,011090201,15070201,0,0,0,0,0,0
648,862,011090201,15070201,0,0,0,0,0,0
649,863,011090201,15070201,0,0,0,0,0,0
650,864,011090201,15070201,0,0,0,0,0,0
651,865,011090101,15070101,0,0,0,0,0,0
652,866,011090201,15070201,0,0,0,0,0,0
653,867,011090201,15070201,0,0,0,0,0,0
654,868,011090201,15070201,0,0,0,0,0,0
655,869,011031000,15030110,0,0,0,0,0,0
656,870,011031000,15030110,0,0,0,0,0,0
657,871,011090201,15070201,0,0,0,0,0,0
658,872,011090201,15070201,0,0,0,0,0,0
659,873,011090201,15070201,0,0,0,0,0,0
660,874,9999,1599,0,0,0,0,0,0
661,877,011010600,150106,0,0,0,0,0,0
662,878,011060600,150506,0,0,0,0,0,0
663,879,011050100,150401,0,0,0,0,0,0
664,880,011040800,15030208,0,0,0,0,0,0
665,884,011030500,15030105,0,0,0,0,0,0
666,887,9999,1599,0,0,0,0,0,0
667,888,011050400,150404,0,0,0,0,0,0
668,889,011050400,150404,0,0,0,0,0,0
669,890,011090101,15070101,0,0,0,0,0,0
670,891,011090201,15070201,0,0,0,0,0,0
671,892,011090201,15070201,0,0,0,0,0,0
672,893,011030400,15030104,0,0,0,0,0,0
673,895,011090305,15070305,0,0,0,0,0,0
674,895,011090402,15070402,0,0,0,0,0,0
675,896,011090305,15070305,0,0,0,0,0,0
676,896,011090402,15070402,0,0,0,0,0,0
677,897,011040102,1503020102,0,0,0,0,0,0
678,898,011040102,1503020102,0,0,0,0,0,0
679,899,011040102,1503020102,0,0,0,0,0,0
680,901,011040102,1503020102,0,0,0,0,0,0
681,902,011090305,15070305,0,0,0,0,0,0
682,902,011090402,15070402,0,0,0,0,0,0
683,903,011040102,1503020102,0,0,0,0,0,0
684,904,011040102,1503020102,0,0,0,0,0,0
685,906,011040102,1503020102,0,0,0,0,0,0
686,907,011040306,1503020306,0,0,0,0,0,0
687,908,9999,1599,0,0,0,0,0,0
688,909,011040702,1503020702,0,0,0,0,0,0
689,911,011040800,15030208,0,0,0,0,0,0
690,912,011040800,15030208,0,0,0,0,0,0
691,913,011040800,15030208,0,0,0,0,0,0
692,914,011040800,15030208,0,0,0,0,0,0
693,916,9999,1599,0,0,0,0,0,0
694,917,9999,1599,0,0,0,0,0,0
695,919,011100200,150802,0,0,0,0,0,0
696,920,011020200,150202,0,0,0,0,0,0
697,923,011020500,150205,0,0,0,0,0,0
698,924,011010300,150103,0,0,0,0,0,0
699,930,011031300,15030113,0,0,0,0,0,0
700,932,011090101,15070101,0,0,0,0,0,0
701,933,011090201,15070201,0,0,0,0,0,0
702,934,011090201,15070201,0,0,0,0,0,0
703,935,011040101,1503020101,0,0,0,0,0,0
704,935,011040102,1503020102,0,0,0,0,0,0
705,936,011090201,15070201,0,0,0,0,0,0
706,937,011090201,15070201,0,0,0,0,0,0
707,938,011090201,15070201,0,0,0,0,0,0
708,940,011030200,15030102,0,0,0,0,0,0
709,942,011030600,15030106,0,0,0,0,0,0
710,943,9999,1599,0,0,0,0,0,0
711,946,011080600,15060206,0,0,0,0,0,0
712,948,011030300,15030103,0,0,0,0,0,0
713,950,011080200,15060202,0,0,0,0,0,0
714,955,9999,1599,0,0,0,0,0,0
715,957,9999,1599,0,0,0,0,0,0
716,958,9999,1599,0,0,0,0,0,0
717,959,011040304,1503020304,0,0,0,0,0,0
718,960,011020500,150205,0,0,0,0,0,0
719,961,011050100,150401,0,0,0,0,0,0
720,964,011070200,15060102,0,0,0,0,0,0
721,967,011090101,15070101,0,0,0,0,0,0
722,968,011090201,15070201,0,0,0,0,0,0
723,969,011090201,15070201,0,0,0,0,0,0
724,970,011090201,15070201,0,0,0,0,0,0
725,971,011040400,15030204,0,0,0,0,0,0
726,972,011090101,15070101,0,0,0,0,0,0
727,973,011090201,15070201,0,0,0,0,0,0
728,974,011090201,15070201,0,0,0,0,0,0
729,976,9999,1599,0,0,0,0,0,0
730,977,011040102,1503020102,0,0,0,0,0,0
731,978,011030200,15030102,0,0,0,0,0,0
732,979,011040102,1503020102,0,0,0,0,0,0
733,981,011040102,1503020102,0,0,0,0,0,0
734,983,011040400,15030204,0,0,0,0,0,0
735,985,011080200,15060202,0,0,0,0,0,0
736,986,9999,1599,0,0,0,0,0,0
737,987,9999,1599,0,0,0,0,0,0
738,988,011040710,1503020710,0,0,0,0,0,0
739,989,011080600,15060206,0,0,0,0,0,0
740,989,011090202,15070202,0,0,0,0,0,0
741,991,011040700,15030207,0,0,0,0,0,0
742,992,011100200,150802,0,0,0,0,0,0
743,996,011090304,15070304,0,0,0,0,0,0
744,998,9999,1599,0,0,0,0,0,0
745,999,011040400,15030204,0,0,0,0,0,0
746,1001,011040400,15030204,0,0,0,0,0,0
747,1002,011070300,15060103,0,0,0,0,0,0
748,1003,011070300,15060103,0,0,0,0,0,0
749,1004,011070300,15060103,0,0,0,0,0,0
750,1009,011031200,15030112,0,0,0,0,0,0
751,1010,011031200,15030112,0,0,0,0,0,0
752,1012,011040702,1503020702,0,0,0,0,0,0
753,1013,011040702,1503020702,0,0,0,0,0,0
754,1014,011040702,1503020702,0,0,0,0,0,0
755,1015,011040702,1503020702,0,0,0,0,0,0
756,1019,011090305,15070305,0,0,0,0,0,0
757,1019,011090402,15070402,0,0,0,0,0,0
758,1020,011040101,1503020101,0,0,0,0,0,0
759,1021,011040709,1503020709,0,0,0,0,0,0
760,1022,011020200,150202,0,0,0,0,0,0
761,1023,011020200,150202,0,0,0,0,0,0
762,1024,011040101,1503020101,0,0,0,0,0,0
763,1025,011040101,1503020101,0,0,0,0,0,0
764,1026,011040101,1503020101,0,0,0,0,0,0
765,1027,011040101,1503020101,0,0,0,0,0,0
766,1028,011040101,1503020101,0,0,0,0,0,0
767,1029,011040103,1503020103,0,0,0,0,0,0
768,1030,9999,1599,0,0,0,0,0,0
769,1032,011040101,1503020101,0,0,0,0,0,0
770,1033,011090501,15070501,0,0,0,0,0,0
771,1034,011090501,15070501,0,0,0,0,0,0
772,1035,011090501,15070501,0,0,0,0,0,0
773,1036,011090501,15070501,0,0,0,0,0,0
774,1037,011090501,15070501,0,0,0,0,0,0
775,1038,011090501,15070501,0,0,0,0,0,0
776,1039,011090501,15070501,0,0,0,0,0,0
777,1040,011090501,15070501,0,0,0,0,0,0
778,1041,011090501,15070501,0,0,0,0,0,0
779,1042,011090501,15070501,0,0,0,0,0,0
780,1043,011090501,15070501,0,0,0,0,0,0
781,1044,011090501,15070501,0,0,0,0,0,0
782,1045,011090501,15070501,0,0,0,0,0,0
783,1046,011090501,15070501,0,0,0,0,0,0
784,1047,011090501,15070501,0,0,0,0,0,0
785,1048,011090501,15070501,0,0,0,0,0,0
786,1050,011090501,15070501,0,0,0,0,0,0
787,1051,011090501,15070501,0,0,0,0,0,0
788,1052,011090501,15070501,0,0,0,0,0,0
789,1053,011090501,15070501,0,0,0,0,0,0
790,1054,011090501,15070501,0,0,0,0,0,0
791,1055,011090501,15070501,0,0,0,0,0,0
792,1056,011020100,15010904,0,0,0,0,0,0
793,1056,011090501,15070501,0,0,0,0,0,0
794,1057,011090501,15070501,0,0,0,0,0,0
795,1058,9999,1599,0,0,0,0,0,0
796,1059,9999,1599,0,0,0,0,0,0
797,1060,9999,1599,0,0,0,0,0,0
798,1061,9999,1599,0,0,0,0,0,0
799,1062,011040400,15030204,0,0,0,0,0,0
800,1062,011090502,15070502,0,0,0,0,0,0
801,1063,011040400,15030204,0,0,0,0,0,0
802,1063,011090502,15070502,0,0,0,0,0,0
803,1064,9999,1599,0,0,0,0,0,0
804,1066,011040400,15030204,0,0,0,0,0,0
805,1066,011090502,15070502,0,0,0,0,0,0
806,1067,011090102,15070102,0,0,0,0,0,0
807,1068,011090102,15070102,0,0,0,0,0,0
808,1069,011090102,15070102,0,0,0,0,0,0
809,1071,011090102,15070102,0,0,0,0,0,0
810,1072,011090102,15070102,0,0,0,0,0,0
811,1073,011090102,15070102,0,0,0,0,0,0
812,1074,011090102,15070102,0,0,0,0,0,0
813,1075,011090102,15070102,0,0,0,0,0,0
814,1076,011090102,15070102,0,0,0,0,0,0
815,1077,011090102,15070102,0,0,0,0,0,0
816,1078,011090102,15070102,0,0,0,0,0,0
817,1079,011090102,15070102,0,0,0,0,0,0
818,1080,011090102,15070102,0,0,0,0,0,0
819,1081,011090102,15070102,0,0,0,0,0,0
820,1082,011090102,15070102,0,0,0,0,0,0
821,1083,011090102,15070102,0,0,0,0,0,0
822,1084,011090102,15070102,0,0,0,0,0,0
823,1085,011090102,15070102,0,0,0,0,0,0
824,1086,011090102,15070102,0,0,0,0,0,0
825,1087,011090102,15070102,0,0,0,0,0,0
826,1088,011090102,15070102,0,0,0,0,0,0
827,1089,011090102,15070102,0,0,0,0,0,0
828,1090,011090102,15070102,0,0,0,0,0,0
829,1091,011090102,15070102,0,0,0,0,0,0
830,1092,011090102,15070102,0,0,0,0,0,0
831,1093,011090102,15070102,0,0,0,0,0,0
832,1094,011090102,15070102,0,0,0,0,0,0
833,1095,011090102,15070102,0,0,0,0,0,0
834,1096,011090102,15070102,0,0,0,0,0,0
835,1097,011090102,15070102,0,0,0,0,0,0
836,1098,011090102,15070102,0,0,0,0,0,0
837,1101,011090202,15070202,0,0,0,0,0,0
838,1102,011090202,15070202,0,0,0,0,0,0
839,1103,011080300,15060203,0,0,0,0,0,0
840,1103,011090202,15070202,0,0,0,0,0,0
841,1104,011080300,15060203,0,0,0,0,0,0
842,1104,011090202,15070202,0,0,0,0,0,0
843,1105,011090202,15070202,0,0,0,0,0,0
844,1106,011090202,15070202,0,0,0,0,0,0
845,1107,011080300,15060203,0,0,0,0,0,0
846,1107,011090202,15070202,0,0,0,0,0,0
847,1108,011080300,15060203,0,0,0,0,0,0
848,1108,011090202,15070202,0,0,0,0,0,0
849,1109,011090202,15070202,0,0,0,0,0,0
850,1110,011090202,15070202,0,0,0,0,0,0
851,1111,011090301,15070301,0,0,0,0,0,0
852,1112,011090301,15070301,0,0,0,0,0,0
853,1113,011090301,15070301,0,0,0,0,0,0
854,1114,011090301,15070301,0,0,0,0,0,0
855,1115,011090301,15070301,0,0,0,0,0,0
856,1116,011090301,15070301,0,0,0,0,0,0
857,1117,011090301,15070301,0,0,0,0,0,0
858,1118,011090301,15070301,0,0,0,0,0,0
859,1119,011090301,15070301,0,0,0,0,0,0
860,1120,011090301,15070301,0,0,0,0,0,0
861,1121,011090302,15070302,0,0,0,0,0,0
862,1122,011090302,15070302,0,0,0,0,0,0
863,1123,011090302,15070302,0,0,0,0,0,0
864,1124,011090302,15070302,0,0,0,0,0,0
865,1125,011090302,15070302,0,0,0,0,0,0
866,1126,011090302,15070302,0,0,0,0,0,0
867,1127,011050400,150404,0,0,0,0,0,0
868,1127,011090303,15070303,0,0,0,0,0,0
869,1128,011090304,15070304,0,0,0,0,0,0
870,1129,011090304,15070304,0,0,0,0,0,0
871,1130,011090304,15070304,0,0,0,0,0,0
872,1131,011090304,15070304,0,0,0,0,0,0
873,1132,011090304,15070304,0,0,0,0,0,0
874,1133,011090304,15070304,0,0,0,0,0,0
875,1134,011090304,15070304,0,0,0,0,0,0
876,1135,011090304,15070304,0,0,0,0,0,0
877,1136,011090304,15070304,0,0,0,0,0,0
878,1137,011090304,15070304,0,0,0,0,0,0
879,1138,011090304,15070304,0,0,0,0,0,0
880,1139,011090304,15070304,0,0,0,0,0,0
881,1140,011090304,15070304,0,0,0,0,0,0
882,1141,011090304,15070304,0,0,0,0,0,0
883,1142,011090304,15070304,0,0,0,0,0,0
884,1143,011090304,15070304,0,0,0,0,0,0
885,1144,011090304,15070304,0,0,0,0,0,0
886,1145,011090304,15070304,0,0,0,0,0,0
887,1146,011090304,15070304,0,0,0,0,0,0
888,1147,011090304,15070304,0,0,0,0,0,0
889,1148,011090304,15070304,0,0,0,0,0,0
890,1149,011090304,15070304,0,0,0,0,0,0
891,1150,011090304,15070304,0,0,0,0,0,0
892,1151,011090304,15070304,0,0,0,0,0,0
893,1152,011090304,15070304,0,0,0,0,0,0
894,1153,011090304,15070304,0,0,0,0,0,0
895,1154,011090304,15070304,0,0,0,0,0,0
896,1155,011090304,15070304,0,0,0,0,0,0
897,1156,011090304,15070304,0,0,0,0,0,0
898,1157,011090304,15070304,0,0,0,0,0,0
899,1158,011090304,15070304,0,0,0,0,0,0
900,1159,011090304,15070304,0,0,0,0,0,0
901,1160,011090304,15070304,0,0,0,0,0,0
902,1161,011090304,15070304,0,0,0,0,0,0
903,1162,011090304,15070304,0,0,0,0,0,0
904,1163,011090304,15070304,0,0,0,0,0,0
905,1164,011090304,15070304,0,0,0,0,0,0
906,1165,011090304,15070304,0,0,0,0,0,0
907,1166,011090304,15070304,0,0,0,0,0,0
908,1167,011090304,15070304,0,0,0,0,0,0
909,1168,011090304,15070304,0,0,0,0,0,0
910,1169,011090304,15070304,0,0,0,0,0,0
911,1170,011090304,15070304,0,0,0,0,0,0
912,1171,011090304,15070304,0,0,0,0,0,0
913,1172,011090304,15070304,0,0,0,0,0,0
914,1173,011090304,15070304,0,0,0,0,0,0
915,1174,011090304,15070304,0,0,0,0,0,0
916,1175,011090304,15070304,0,0,0,0,0,0
917,1176,011090304,15070304,0,0,0,0,0,0
918,1177,011090304,15070304,0,0,0,0,0,0
919,1178,011090304,15070304,0,0,0,0,0,0
920,1179,011090304,15070304,0,0,0,0,0,0
921,1180,011090304,15070304,0,0,0,0,0,0
922,1181,011090304,15070304,0,0,0,0,0,0
923,1182,011090304,15070304,0,0,0,0,0,0
924,1183,011090304,15070304,0,0,0,0,0,0
925,1184,011090304,15070304,0,0,0,0,0,0
926,1185,011090304,15070304,0,0,0,0,0,0
927,1186,011090304,15070304,0,0,0,0,0,0
928,1187,011090304,15070304,0,0,0,0,0,0
929,1188,011090304,15070304,0,0,0,0,0,0
930,1189,011090304,15070304,0,0,0,0,0,0
931,1190,011090304,15070304,0,0,0,0,0,0
932,1191,011090304,15070304,0,0,0,0,0,0
933,1192,011090304,15070304,0,0,0,0,0,0
934,1193,011090304,15070304,0,0,0,0,0,0
935,1194,011090304,15070304,0,0,0,0,0,0
936,1195,011090304,15070304,0,0,0,0,0,0
937,1196,011090304,15070304,0,0,0,0,0,0
938,1197,011090304,15070304,0,0,0,0,0,0
939,1198,011090304,15070304,0,0,0,0,0,0
940,1199,011090304,15070304,0,0,0,0,0,0
941,1200,011090304,15070304,0,0,0,0,0,0
942,1201,011090304,15070304,0,0,0,0,0,0
943,1202,011090304,15070304,0,0,0,0,0,0
944,1203,011020100,15010904,0,0,0,0,0,0
945,1203,011090501,15070501,0,0,0,0,0,0
946,1204,9999,1599,0,0,0,0,0,0
947,1205,011090305,15070305,0,0,0,0,0,0
948,1206,011090305,15070305,0,0,0,0,0,0
949,1207,011090305,15070305,0,0,0,0,0,0
950,1208,011090305,15070305,0,0,0,0,0,0
951,1209,011090305,15070305,0,0,0,0,0,0
952,1210,011090305,15070305,0,0,0,0,0,0
953,1211,011090305,15070305,0,0,0,0,0,0
954,1212,011090305,15070305,0,0,0,0,0,0
955,1213,011090305,15070305,0,0,0,0,0,0
956,1214,011090305,15070305,0,0,0,0,0,0
957,1215,011090305,15070305,0,0,0,0,0,0
958,1216,011090305,15070305,0,0,0,0,0,0
959,1217,011090305,15070305,0,0,0,0,0,0
960,1218,011090306,15070306,0,0,0,0,0,0
961,1219,011090306,15070306,0,0,0,0,0,0
962,1220,011090306,15070306,0,0,0,0,0,0
963,1221,011090306,15070306,0,0,0,0,0,0
964,1222,011090306,15070306,0,0,0,0,0,0
965,1223,011090306,15070306,0,0,0,0,0,0
966,1224,011090306,15070306,0,0,0,0,0,0
967,1225,011090306,15070306,0,0,0,0,0,0
968,1226,011090306,15070306,0,0,0,0,0,0
969,1227,011090306,15070306,0,0,0,0,0,0
970,1228,011090306,15070306,0,0,0,0,0,0
971,1229,011090306,15070306,0,0,0,0,0,0
972,1230,011090306,15070306,0,0,0,0,0,0
973,1231,011090306,15070306,0,0,0,0,0,0
974,1232,011090306,15070306,0,0,0,0,0,0
975,1233,011090306,15070306,0,0,0,0,0,0
976,1234,011090306,15070306,0,0,0,0,0,0
977,1235,011090306,15070306,0,0,0,0,0,0
978,1236,011090306,15070306,0,0,0,0,0,0
979,1237,011090306,15070306,0,0,0,0,0,0
980,1238,011090306,15070306,0,0,0,0,0,0
981,1239,011090306,15070306,0,0,0,0,0,0
982,1240,011090306,15070306,0,0,0,0,0,0
983,1241,011090306,15070306,0,0,0,0,0,0
984,1242,011090306,15070306,0,0,0,0,0,0
985,1243,011090306,15070306,0,0,0,0,0,0
986,1244,011090306,15070306,0,0,0,0,0,0
987,1245,011090306,15070306,0,0,0,0,0,0
988,1246,011090306,15070306,0,0,0,0,0,0
989,1247,011090306,15070306,0,0,0,0,0,0
990,1248,011090306,15070306,0,0,0,0,0,0
991,1249,011090306,15070306,0,0,0,0,0,0
992,1250,011090306,15070306,0,0,0,0,0,0
993,1251,011090306,15070306,0,0,0,0,0,0
994,1252,011090306,15070306,0,0,0,0,0,0
995,1253,011090306,15070306,0,0,0,0,0,0
996,1254,011090306,15070306,0,0,0,0,0,0
997,1255,011090306,15070306,0,0,0,0,0,0
998,1256,011090306,15070306,0,0,0,0,0,0
999,1257,011090306,15070306,0,0,0,0,0,0
1000,1258,011090306,15070306,0,0,0,0,0,0
1001,1259,011090306,15070306,0,0,0,0,0,0
1002,1260,011090306,15070306,0,0,0,0,0,0
1003,1261,011090306,15070306,0,0,0,0,0,0
1004,1262,011090306,15070306,0,0,0,0,0,0
1005,1263,011090306,15070306,0,0,0,0,0,0
1006,1264,011090306,15070306,0,0,0,0,0,0
1007,1265,011090306,15070306,0,0,0,0,0,0
1008,1266,011090306,15070306,0,0,0,0,0,0
1009,1267,011090306,15070306,0,0,0,0,0,0
1010,1268,011090306,15070306,0,0,0,0,0,0
1011,1269,011090306,15070306,0,0,0,0,0,0
1012,1270,011090306,15070306,0,0,0,0,0,0
1013,1271,011090306,15070306,0,0,0,0,0,0
1014,1272,011090306,15070306,0,0,0,0,0,0
1015,1273,011090306,15070306,0,0,0,0,0,0
1016,1274,011090306,15070306,0,0,0,0,0,0
1017,1275,011090306,15070306,0,0,0,0,0,0
1018,1276,011090306,15070306,0,0,0,0,0,0
1019,1277,011090401,15070401,0,0,0,0,0,0
1020,1279,011090401,15070401,0,0,0,0,0,0
1021,1280,011090401,15070401,0,0,0,0,0,0
1022,1281,011090401,15070401,0,0,0,0,0,0
1023,1282,011090401,15070401,0,0,0,0,0,0
1024,1283,011090401,15070401,0,0,0,0,0,0
1025,1284,011090402,15070402,0,0,0,0,0,0
1026,1284,011090403,15070403,0,0,0,0,0,0
1027,1285,011090402,15070402,0,0,0,0,0,0
1028,1286,011090402,15070402,0,0,0,0,0,0
1029,1287,011090402,15070402,0,0,0,0,0,0
1030,1288,011010804,15010801,0,0,0,0,0,0
1031,1288,011090402,15070402,0,0,0,0,0,0
1032,1289,011010804,15010801,0,0,0,0,0,0
1033,1289,011090402,15070402,0,0,0,0,0,0
1034,1290,011090403,15070403,0,0,0,0,0,0
1035,1291,011090403,15070403,0,0,0,0,0,0
1036,1292,011090403,15070403,0,0,0,0,0,0
1037,1293,011090403,15070403,0,0,0,0,0,0
1038,1294,011010804,15010801,0,0,0,0,0,0
1039,1294,011090403,15070403,0,0,0,0,0,0
1040,1295,011060200,150502,0,0,0,0,0,0
1041,1296,011010100,150101,0,0,0,0,0,0
1042,1297,011010100,150101,0,0,0,0,0,0
1043,1298,011010100,150101,0,0,0,0,0,0
1044,1299,011010100,150101,0,0,0,0,0,0
1045,1300,011010100,150101,0,0,0,0,0,0
1046,1302,011010100,150101,0,0,0,0,0,0
1047,1303,011010100,150101,0,0,0,0,0,0
1048,1304,011010100,150101,0,0,0,0,0,0
1049,1305,011010100,150101,0,0,0,0,0,0
1050,1306,011010100,150101,0,0,0,0,0,0
1051,1307,011010100,150101,0,0,0,0,0,0
1052,1308,011010100,150101,0,0,0,0,0,0
1053,1309,011010100,150101,0,0,0,0,0,0
1054,1310,011010100,150101,0,0,0,0,0,0
1055,1311,011010100,150101,0,0,0,0,0,0
1056,1312,011010100,150101,0,0,0,0,0,0
1057,1313,011010100,150101,0,0,0,0,0,0
1058,1314,011010100,150101,0,0,0,0,0,0
1059,1315,011010100,150101,0,0,0,0,0,0
1060,1316,011010100,150101,0,0,0,0,0,0
1061,1317,011010100,150101,0,0,0,0,0,0
1062,1318,011010100,150101,0,0,0,0,0,0
1063,1319,011010100,150101,0,0,0,0,0,0
1064,1320,011010100,150101,0,0,0,0,0,0
1065,1321,011010100,150101,0,0,0,0,0,0
1066,1322,011010100,150101,0,0,0,0,0,0
1067,1323,011010100,150101,0,0,0,0,0,0
1068,1324,011010100,150101,0,0,0,0,0,0
1069,1325,011010200,150102,0,0,0,0,0,0
1070,1327,011010200,150102,0,0,0,0,0,0
1071,1328,011010200,150102,0,0,0,0,0,0
1072,1329,011010200,150102,0,0,0,0,0,0
1073,1330,011010200,150102,0,0,0,0,0,0
1074,1331,011010200,150102,0,0,0,0,0,0
1075,1332,011010200,150102,0,0,0,0,0,0
1076,1333,011010200,150102,0,0,0,0,0,0
1077,1334,011010200,150102,0,0,0,0,0,0
1078,1335,011010200,150102,0,0,0,0,0,0
1079,1336,011010200,150102,0,0,0,0,0,0
1080,1337,011010200,150102,0,0,0,0,0,0
1081,1338,011010200,150102,0,0,0,0,0,0
1082,1339,011010200,150102,0,0,0,0,0,0
1083,1340,011010200,150102,0,0,0,0,0,0
1084,1341,011010200,150102,0,0,0,0,0,0
1085,1342,011010200,150102,0,0,0,0,0,0
1086,1343,011010200,150102,0,0,0,0,0,0
1087,1344,011010200,150102,0,0,0,0,0,0
1088,1345,011010200,150102,0,0,0,0,0,0
1089,1346,011010200,150102,0,0,0,0,0,0
1090,1347,011010200,150102,0,0,0,0,0,0
1091,1348,011010200,150102,0,0,0,0,0,0
1092,1349,011010200,150102,0,0,0,0,0,0
1093,1350,011010200,150102,0,0,0,0,0,0
1094,1351,011010200,150102,0,0,0,0,0,0
1095,1352,011010200,150102,0,0,0,0,0,0
1096,1353,011010200,150102,0,0,0,0,0,0
1097,1354,011010200,150102,0,0,0,0,0,0
1098,1355,011010200,150102,0,0,0,0,0,0
1099,1356,011010200,150102,0,0,0,0,0,0
1100,1357,011010200,150102,0,0,0,0,0,0
1101,1358,011010200,150102,0,0,0,0,0,0
1102,1359,011010200,150102,0,0,0,0,0,0
1103,1360,011010200,150102,0,0,0,0,0,0
1104,1361,011010200,150102,0,0,0,0,0,0
1105,1362,011010200,150102,0,0,0,0,0,0
1106,1363,011010200,150102,0,0,0,0,0,0
1107,1364,011010200,150102,0,0,0,0,0,0
1108,1365,011010200,150102,0,0,0,0,0,0
1109,1366,011010200,150102,0,0,0,0,0,0
1110,1367,011010200,150102,0,0,0,0,0,0
1111,1368,011010200,150102,0,0,0,0,0,0
1112,1369,011010200,150102,0,0,0,0,0,0
1113,1370,011010200,150102,0,0,0,0,0,0
1114,1371,011010200,150102,0,0,0,0,0,0
1115,1372,011010200,150102,0,0,0,0,0,0
1116,1373,011010200,150102,0,0,0,0,0,0
1117,1374,011010200,150102,0,0,0,0,0,0
1118,1375,011010200,150102,0,0,0,0,0,0
1119,1376,011010200,150102,0,0,0,0,0,0
1120,1377,011010200,150102,0,0,0,0,0,0
1121,1378,011010200,150102,0,0,0,0,0,0
1122,1379,011010200,150102,0,0,0,0,0,0
1123,1380,011010200,150102,0,0,0,0,0,0
1124,1381,011010200,150102,0,0,0,0,0,0
1125,1382,011010200,150102,0,0,0,0,0,0
1126,1383,011010200,150102,0,0,0,0,0,0
1127,1384,011010200,150102,0,0,0,0,0,0
1128,1385,011010200,150102,0,0,0,0,0,0
1129,1386,011010200,150102,0,0,0,0,0,0
1130,1387,011010200,150102,0,0,0,0,0,0
1131,1388,011010200,150102,0,0,0,0,0,0
1132,1389,011010200,150102,0,0,0,0,0,0
1133,1390,011010200,150102,0,0,0,0,0,0
1134,1391,011010200,150102,0,0,0,0,0,0
1135,1392,011010200,150102,0,0,0,0,0,0
1136,1393,011010200,150102,0,0,0,0,0,0
