,id,title,directors,casts,rate
185,6517421,惊天魔盗团,路易斯·莱特里尔,"杰西·艾森伯格,艾拉·菲舍尔,伍迪·哈里森,戴夫·弗兰科,马克·鲁弗洛",7.7
186,2043546,秒速5厘米,新海诚,"水桥研二,近藤好美 ,花村怜美,尾上绫华,水野理纱",8.3
187,26394152,大黄蜂,特拉维斯·奈特,"海莉·斯坦菲尔德,小豪尔赫·兰登伯格,约翰·塞纳,杰森·德鲁克,帕梅拉·阿德龙",7.0
188,3005875,2012,罗兰·艾默里奇,"约翰·库萨克,阿曼达·皮特,切瓦特·埃加福,坦迪·牛顿,奥利弗·普莱特",7.9
189,3649049,金陵十三钗,张艺谋,"克里斯蒂安·贝尔,倪妮,张歆怡,黄天元,韩熙庭",8.2
190,1292849,拯救大兵瑞恩,史蒂文·斯皮尔伯格,"汤姆·汉克斯,汤姆·塞兹摩尔,爱德华·伯恩斯,巴里·佩珀,亚当·戈德堡",9.0
191,1783457,功夫熊猫,"马克·奥斯本,约翰·斯蒂文森","杰克·布莱克,达斯汀·霍夫曼,安吉丽娜·朱莉,伊恩·麦柯肖恩,成龙",8.1
192,1300267,乱世佳人,"维克多·弗莱明,乔治·库克,山姆·伍德","费雯·丽,克拉克·盖博,奥利维娅·德哈维兰,托马斯·米切尔,芭芭拉·欧内尔",9.3
193,25726614,神奇动物在哪里,大卫·叶茨,"埃迪·雷德梅恩,凯瑟琳·沃特斯顿,丹·福勒,艾莉森·萨多尔,科林·法瑞尔",7.8
194,24719063,烈日灼心,曹保平,"邓超,段奕宏,郭涛,王珞丹,吕颂贤",8.2
195,23761370,速度与激情7,温子仁,"范·迪塞尔,保罗·沃克,杰森·斯坦森,米歇尔·罗德里格兹,乔丹娜·布鲁斯特",8.3
196,24404677,超体,吕克·贝松,"斯嘉丽·约翰逊,摩根·弗里曼,崔岷植,阿马尔·维克德,朱利安·林希德-图特",7.3
197,3364223,了不起的盖茨比,巴兹·鲁赫曼,"莱昂纳多·迪卡普里奥,凯瑞·穆里根,托比·马奎尔,伊丽莎白·德比茨基,艾拉·菲舍尔",7.9
198,1292401,真爱至上,理查德·柯蒂斯,"休·格兰特,科林·费尔斯,艾玛·汤普森,凯拉·奈特莉,连姆·尼森",8.6
199,1309055,哈利·波特与火焰杯,迈克·内威尔,"丹尼尔·雷德克里夫,艾玛·沃森,鲁伯特·格林特,迈克尔·刚本,玛吉·史密斯",8.6
200,1291548,死亡诗社,彼得·威尔,"罗宾·威廉姆斯,罗伯特·肖恩·莱纳德,伊桑·霍克,乔西·查尔斯,盖尔·汉森",9.1
201,21937452,素媛,李濬益,"薛景求,严志媛,李来,金海淑,金相浩",9.3
202,10485647,X战警：逆转未来,布莱恩·辛格,"休·杰克曼,詹姆斯·麦卡沃伊,迈克尔·法斯宾德,詹妮弗·劳伦斯,哈莉·贝瑞",8.2
203,4268598,告白,中岛哲也,"松隆子,冈田将生,木村佳乃,西井幸人,桥本爱",8.7
204,1294408,音乐之声,罗伯特·怀斯,"朱莉·安德鲁斯,克里斯托弗·普卢默,埃琳诺·帕克,理查德·海顿,佩吉·伍德",9.0
205,1309163,恋恋笔记本,尼克·卡萨维蒂,"瑞恩·高斯林,瑞秋·麦克亚当斯,吉娜·罗兰兹,詹姆斯·加纳,斯塔尔勒塔·杜波利斯",8.5
206,6973376,致我们终将逝去的青春,赵薇,"杨子姗,赵又廷,韩庚,江疏影,刘雅瑟",6.5
207,4917726,阳光姐妹淘,姜炯哲,"沈恩京,闵孝琳,姜素拉,南宝拉,陈熙琼",8.8
208,1291828,天堂电影院,朱塞佩·托纳多雷,"安东内拉·阿蒂利,恩佐·卡拉瓦勒,艾萨·丹尼埃利,里奥·故罗塔,马克·莱昂纳蒂",9.2
209,1294639,勇敢的心,梅尔·吉布森,"梅尔·吉布森,苏菲·玛索,布莱恩·考克斯,詹姆斯·科兹莫,辛·劳洛",8.9
210,25717233,心花路放,宁浩,"黄渤,徐峥,袁泉,周冬雨,陶慧",7.2
211,1297574,英雄本色,吴宇森,"周润发,狄龙,张国荣,朱宝意,李子雄",8.7
212,1297359,幽灵公主,宫崎骏,"松田洋治,石田百合子,田中裕子,小林薰,西村雅彦",8.9
213,1291875,阳光灿烂的日子,姜文,"夏雨,宁静,陶虹,耿乐,斯琴高娃",8.8
214,1794171,变形金刚,迈克尔·贝,"希亚·拉博夫,泰瑞斯·吉布森,乔什·杜哈明,安东尼·安德森,梅根·福克斯",8.2
215,26942674,神秘巨星,阿德瓦·香登,"塞伊拉·沃西,梅·维贾,阿米尔·汗,拉杰·阿晶,提斯·沙马",7.7
216,1291858,鬼子来了,姜文,"姜文,香川照之,袁丁,姜宏波,丛志军",9.3
217,1457217,哈利·波特与凤凰社,大卫·叶茨,"丹尼尔·雷德克里夫,艾玛·沃森,鲁伯特·格林特,加里·奥德曼,拉尔夫·费因斯",8.3
218,3792799,岁月神偷,罗启锐,"吴君如,任达华,钟绍图,李治廷,蔡颖恩",8.7
219,2051007,哈利·波特与死亡圣器(上),大卫·叶茨,"丹尼尔·雷德克里夫,艾玛·沃森,鲁伯特·格林特,海伦娜·伯翰·卡特,拉尔夫·费因斯",8.3
220,26575103,捉妖记2,许诚毅,"梁朝伟,白百何,井柏然,李宇春,杨祐宁",5.0
221,25798222,亲爱的,陈可辛,"赵薇,黄渤,佟大为,郝蕾,张译",8.4
222,26588308,死侍2：我爱我家,大卫·雷奇,"瑞恩·雷诺兹,乔什·布洛林,朱利安·迪尼森,斯蒂芬·卡皮契奇,莎姬·贝兹",7.3
223,1304447,记忆碎片,克里斯托弗·诺兰,"盖·皮尔斯,凯瑞-安·莫斯,乔·潘托里亚诺,小马克·布恩,拉什·费加",8.6
224,1297518,九品芝麻官,王晶,"周星驰,吴孟达,张敏,徐锦江,钟丽缇",8.5
225,4305436,志明与春娇,彭浩翔,"杨千嬅,余文乐,黄德斌,陈逸宁,谷祖琳",7.9
226,2268359,暮光之城,凯瑟琳·哈德威克,"克里斯汀·斯图尔特,罗伯特·帕丁森,比利·伯克,阿什丽·格林尼,妮基·瑞德",7.5
227,26787574,奇迹男孩,斯蒂芬·卓博斯基,"雅各布·特伦布莱,朱莉娅·罗伯茨,伊扎贝拉·维多维奇,欧文·威尔逊,诺亚·尤佩",8.6
228,30306570,囧妈,徐峥,"徐峥,黄梅莹,袁泉,郭京飞,黄景瑜",5.9
229,3718279,死侍,蒂姆·米勒,"瑞恩·雷诺兹,莫蕾娜·巴卡琳,艾德·斯克林,T·J·米勒,吉娜·卡拉诺",7.8
230,30122633,快把我哥带走,郑芬芬,"张子枫,彭昱畅,赵今麦,孙泽源,周翊然",6.9
231,1433330,哈利·波特与混血王子,大卫·叶茨,"丹尼尔·雷德克里夫,迈克尔·刚本,大卫·勒格诺,埃拉丽卡·加拉切,吉姆·布劳德本特",8.0
232,25716096,狗十三,曹保平,"张雪迎,果靖霖,智一桐,代旭,黄诗佳",8.2
233,25765735,金刚狼3：殊死一战,詹姆斯·曼高德,"休·杰克曼,帕特里克·斯图尔特,达芙妮·基恩,波伊德·霍布鲁克,斯戴芬·莫昌特",8.3
234,1291550,天下无贼,冯小刚,"刘德华,刘若英,王宝强,李冰冰,葛优",7.9
235,26662193,前任3：再见前任,田羽生,"韩庚,郑恺,于文文,曾梦雪,罗米",5.5
236,30318116,利刃出鞘,莱恩·约翰逊,"丹尼尔·克雷格,安娜·德·阿玛斯,克里斯·埃文斯,杰米·李·柯蒂斯,迈克尔·珊农",8.2
237,3821067,一代宗师,王家卫,"梁朝伟,章子怡,张震,宋慧乔,赵本山",8.0
238,25900945,美女与野兽,比尔·康顿,"艾玛·沃森,丹·史蒂文斯,卢克·伊万斯,凯文·克莱恩,乔什·加德",7.2
239,26289144,滚蛋吧！肿瘤君,韩延,"白百何,吴彦祖,李媛,刘芮麟,程伊",7.4
240,2135981,画皮,"陈嘉上,钱永强","甄子丹,周迅,陈坤,赵薇,孙俪",6.7
241,1307811,魔女宅急便,宫崎骏,"高山南,佐久间玲,户田惠子,山口胜平,信泽三惠子",8.6
242,1866475,无敌浩克,路易斯·莱特里尔,"爱德华·诺顿,丽芙·泰勒,蒂姆·罗斯,威廉·赫特,蒂姆·布雷克·尼尔森",7.0
243,2149806,入殓师,泷田洋二郎,"本木雅弘,广末凉子,山崎努,吉行和子,笹野高史",8.8
244,1292224,飞越疯人院,米洛斯·福尔曼,"杰克·尼科尔森,丹尼·德维托,克里斯托弗·洛伊德,路易丝·弗莱彻,威尔·萨姆森",9.1
245,26260853,速度与激情8,F·加里·格雷,"范·迪塞尔,道恩·强森,查理兹·塞隆,杰森·斯坦森,米歇尔·罗德里格兹",7.0
246,6873143,一条狗的使命,拉斯·霍尔斯道姆,"乔什·加德,布丽特·罗伯森,丹尼斯·奎德,佩吉·利普顿,K·J·阿帕",7.7
247,21360417,恐怖直播,金秉祐,"河正宇,李璟荣,全慧珍,李大卫,金弘波",8.8
248,1292679,春光乍泄,王家卫,"张国荣,梁朝伟,张震,格利高里·戴顿",8.9
249,26393561,小萝莉的猴神大叔,卡比尔·汗,"萨尔曼·汗,哈莎莉·马洛特拉,卡琳娜·卡普尔,纳瓦祖丁·席迪圭,欧姆·普瑞",8.4
250,26799731,请以你的名字呼唤我,卢卡·瓜达尼诺,"艾米·汉莫,蒂莫西·柴勒梅德,迈克尔·斯图巴,阿蜜拉·卡萨,艾斯特·加瑞尔",8.9
251,1300299,杀人回忆,奉俊昊,"宋康昊,金相庆,金雷夏,宋在浩,边熙峰",8.8
252,1291557,花样年华,王家卫,"梁朝伟,张曼玉,潘迪华,萧炳林,张耀扬",8.7
253,26416062,侏罗纪世界2,J·A·巴亚纳,"克里斯·帕拉特,布莱丝·达拉斯·霍华德,贾斯蒂斯·史密斯,伊莎贝拉·瑟蒙,拉菲·斯波",6.7
254,21937445,辩护人,杨宇硕,"宋康昊,金英爱,吴达洙,郭度沅,任时完",9.2
255,1578714,神奇女侠,派蒂·杰金斯,"盖尔·加朵,克里斯·派恩,康妮·尼尔森,罗宾·怀特,丹尼·赫斯顿",7.1
256,25786060,X战警：天启,布莱恩·辛格,"詹姆斯·麦卡沃伊,迈克尔·法斯宾德,詹妮弗·劳伦斯,尼古拉斯·霍尔特,奥斯卡·伊萨克",7.7
257,4915857,神偷奶爸2,"皮埃尔·柯芬,克里斯·雷纳德","史蒂夫·卡瑞尔,克里斯汀·韦格,本杰明·布拉特,米兰达·卡斯格拉夫,拉塞尔·布兰德",8.1
258,1292286,我的野蛮女友,郭在容,"全智贤,车太贤,金仁文,宋玉淑,韩振熙",8.2
259,1859036,宝贝计划,陈木胜,"成龙,古天乐,蔡志强,许冠文,蔡卓妍",7.4
260,1309199,史密斯夫妇,道格·里曼,"布拉德·皮特,安吉丽娜·朱莉,文斯·沃恩,亚当·布罗迪,凯丽·华盛顿",7.7
261,1900841,窃听风暴,弗洛里安·亨克尔·冯·多纳斯马尔克,"乌尔里希·穆埃,马蒂娜·格德克,塞巴斯蒂安·科赫,乌尔里希·图库尔,托马斯·蒂梅",9.1
262,10463953,模仿游戏,莫滕·泰杜姆,"本尼迪克特·康伯巴奇,凯拉·奈特莉,马修·古迪,罗里·金尼尔,艾伦·里奇",8.7
263,3596502,唐山大地震,冯小刚,"徐帆,张静初,李晨,陈道明,张子枫",7.7
264,1293350,两杆大烟枪,盖·里奇,"杰森·弗莱明,德克斯特·弗莱彻,尼克·莫兰,杰森·斯坦森,斯蒂文·麦金托什",9.1
265,10533913,头脑特工队,"彼特·道格特,罗纳尔多·德尔·卡门","艾米·波勒,菲利丝·史密斯,理查德·坎德,比尔·哈德尔,刘易斯·布莱克",8.7
266,1308779,后天,罗兰·艾默里奇,"丹尼斯·奎德,杰克·吉伦哈尔,埃米·罗森,达什·米霍克,杰伊·桑德斯",8.3
267,20376577,小时代,郭敬明,"杨幂,柯震东,郭采洁,郭碧婷,谢依霖",4.8
268,25710912,港囧,"徐峥,阮惟新","徐峥,赵薇,包贝尔,杜鹃,葛民辉",5.7
269,2124724,不能说的秘密,周杰伦,"周杰伦,桂纶镁,黄秋生,曾恺玹,苏明明",7.9
270,25870084,重返20岁,陈正道,"杨子姗,归亚蕾,陈柏霖,鹿晗,王德顺",7.1
271,5323968,环太平洋,吉尔莫·德尔·托罗,"查理·汉纳姆,菊地凛子,伊德里斯·艾尔巴,查理·戴,朗·普尔曼",7.6
272,3734112,风声,"陈国富,高群书","周迅,李冰冰,张涵予,王志文,黄晓明",8.2
273,1291545,大鱼,蒂姆·波顿,"伊万·麦克格雷格,阿尔伯特·芬尼,比利·克鲁德普,杰西卡·兰格,海伦娜·伯翰·卡特",8.8
274,1293359,菊次郎的夏天,北野武,"北野武,关口雄介,岸本加世子,吉行和子,细川典江",8.8
275,6307447,被解救的姜戈,昆汀·塔伦蒂诺,"杰米·福克斯,莱昂纳多·迪卡普里奥,克里斯托弗·瓦尔兹,塞缪尔·杰克逊,凯丽·华盛顿",8.7
276,1296339,爱在黎明破晓前,理查德·林克莱特,"伊桑·霍克,朱莉·德尔佩,安德莉亚·埃克特,汉诺·波西尔,Karl Bruckschwaiger",8.8
277,3804891,无人区,宁浩,"徐峥,黄渤,余男,多布杰,王双宝",8.3
278,26683723,后来的我们,刘若英,"井柏然,周冬雨,田壮壮,曲哲明,刘启恒",5.9
279,1308817,两小无猜,杨·塞谬尔,"吉约姆·卡内,玛丽昂·歌迪亚,蒂博·费尔哈格,约瑟芬·勒巴-乔利,艾曼妞·格伦沃尔德",7.9
280,1303394,青蛇,徐克,"张曼玉,王祖贤,赵文卓,吴兴国,马精武",8.6
281,1760622,香水,汤姆·提克威,"本·卫肖,艾伦·瑞克曼,蕾切儿·哈伍德,达斯汀·霍夫曼,大卫·卡尔德",8.5
282,25779217,诛仙1,程小东,"肖战,李沁,孟美岐,唐艺昕,刘端端",4.5
283,1858711,玩具总动员3,李·昂克里奇,"汤姆·汉克斯,蒂姆·艾伦,琼·库萨克,尼德·巴蒂,唐·里克斯",8.8
284,1299131,教父2,弗朗西斯·福特·科波拉,"阿尔·帕西诺,罗伯特·杜瓦尔,黛安·基顿,罗伯特·德尼罗,约翰·凯泽尔",9.2
285,1309101,查理和巧克力工厂,蒂姆·波顿,"约翰尼·德普,弗莱迪·海默,海伦娜·伯翰·卡特,克里斯托弗·李,诺亚·泰勒",8.2
286,10777687,7号房的礼物,李焕庆,"柳承龙,朴信惠,郑镇荣,金正泰,吴达洙",8.9
287,3313801,非诚勿扰,冯小刚,"葛优,舒淇,范伟,方中信,胡可",7.2
288,26614893,完美陌生人,保罗·杰诺维塞,"马可·贾利尼,卡夏·斯穆特尼亚克,爱德华多·莱奥,阿尔芭·洛尔瓦彻,瓦莱里奥·马斯坦德雷亚",8.5
289,5989818,萤火之森,大森贵弘,"佐仓绫音,内山昂辉,辻亲八,山本兼平,后藤弘树",8.9
290,1291818,饮食男女,李安,"郎雄,杨贵媚,吴倩莲,王渝文,张艾嘉",9.1
291,1961963,长江七号,周星驰,"周星驰,徐娇,张雨绮,林子聪,冯勉恒",6.9
292,4286017,速度与激情5,林诣彬,"范·迪塞尔,保罗·沃克,乔丹娜·布鲁斯特,泰瑞斯·吉布森,卢达克里斯",8.4
293,26752852,水形物语,吉尔莫·德尔·托罗,"莎莉·霍金斯,道格·琼斯,迈克尔·珊农,理查德·詹金斯,奥克塔维亚·斯宾瑟",7.2
294,10577869,时空恋旅人,理查德·柯蒂斯,"多姆纳尔·格里森,瑞秋·麦克亚当斯,比尔·奈伊,莉迪亚·威尔逊,琳赛·邓肯",8.7
295,6534248,无敌破坏王,瑞奇·摩尔,"约翰·C·赖利,萨拉·西尔弗曼,杰克·麦克布瑞尔,简·林奇,艾伦·图代克",8.7
296,1315574,加勒比海盗2：聚魂棺,戈尔·维宾斯基,"约翰尼·德普,奥兰多·布鲁姆,凯拉·奈特莉,杰克·达文波特,比尔·奈伊",8.3
297,3274505,猩球崛起,鲁伯特·瓦耶特,"安迪·瑟金斯,詹姆斯·弗兰科,芙蕾达·平托,约翰·利思戈,布莱恩·考克斯",8.1
298,27092785,李茶的姑妈,吴昱翰,"黄才伦,艾伦,宋阳,卢靖姗,沈腾",4.7
299,10440138,侏罗纪世界,科林·特雷沃罗,"克里斯·帕拉特,布莱丝·达拉斯·霍华德,文森特·多诺费奥,泰·辛普金斯,尼克·罗宾森",7.7
300,3068206,碟中谍4,布拉德·伯德,"汤姆·克鲁斯,杰瑞米·雷纳,西蒙·佩吉,宝拉·巴顿,蕾雅·赛杜",8.3
301,25895276,煎饼侠,大鹏,"大鹏,袁姗姗,柳岩,吴君如,曾志伟",5.8
302,1292274,幸福终点站,史蒂文·斯皮尔伯格,"汤姆·汉克斯,凯瑟琳·泽塔-琼斯,斯坦利·图齐,齐·麦克布赖德,迭戈·卢纳",8.8
303,26926321,缝纫机乐队,大鹏,"大鹏,乔杉,古力娜扎,李鸿其,韩童生",6.6
304,4202302,借东西的小人阿莉埃蒂,米林宏昌,"志田未来,神木隆之介,树木希林,三浦友和,大竹忍",8.8
305,3233635,功夫熊猫2,吕寅荣,"杰克·布莱克,安吉丽娜·朱莉,达斯汀·霍夫曼,加里·奥德曼,成龙",8.0
306,1959877,悬崖上的金鱼姬,宫崎骏,"奈良柚莉爱,土井洋辉,山口智子,长岛一茂,天海祐希",8.5
307,26280528,从你的全世界路过,张一白,"邓超,白百何,杨洋,张天爱,岳云鹏",5.3
308,24743711,催眠大师,陈正道,"徐峥,莫文蔚,胡静,吕中,王耀庆",7.6
309,27615441,网络谜踪,阿尼什·查甘蒂,"约翰·赵,米切尔·拉,黛博拉·梅辛,约瑟夫·李,萨拉·米博·孙",8.6
310,3041806,叶问,叶伟信,"甄子丹,任达华,熊黛林,池内博之,林家栋",7.7
311,1305690,阿飞正传,王家卫,"张国荣,张曼玉,刘嘉玲,刘德华,张学友",8.5
312,6311303,加勒比海盗5：死无对证,"艾斯彭·山德伯格,乔阿吉姆·罗恩尼","约翰尼·德普,哈维尔·巴登,杰弗里·拉什,布伦顿·思韦茨,卡雅·斯考达里奥",7.2
313,1293088,小鬼当家,克里斯·哥伦布,"麦考利·卡尔金,乔·佩西,丹尼尔·斯特恩,约翰·赫德,罗伯茨·布洛瑟姆",8.3
314,5300054,波西米亚狂想曲,布莱恩·辛格,"拉米·马雷克,本·哈迪,约瑟夫·梅泽罗,格威利姆·李,艾伦·里奇",8.7
315,25773932,爆裂鼓手,达米恩·查泽雷,"迈尔斯·特勒,J·K·西蒙斯,保罗·雷瑟,梅莉莎·班诺伊,奥斯汀·斯托维尔",8.7
316,4840388,新喜剧之王,"周星驰,邱礼涛,肖鹤,黄骁鹏","王宝强,鄂靖文,张全蛋,景如洋,张琪",5.7
317,3168089,X战警：第一战,马修·沃恩,"詹姆斯·麦卡沃伊,迈克尔·法斯宾德,凯文·贝肯,詹妮弗·劳伦斯,罗丝·伯恩",8.2
318,1296736,钢琴家,罗曼·波兰斯基,"艾德里安·布洛迪,托马斯·克莱舒曼,艾米莉娅·福克斯,米哈乌·热布罗夫斯基,埃德·斯托帕德",9.2
319,6386345,春娇与志明,彭浩翔,"杨千嬅,余文乐,杨幂,徐峥,陈逸宁",7.3
320,1306612,蜘蛛侠,山姆·雷米,"托比·马奎尔,威廉·达福,克斯汀·邓斯特,詹姆斯·弗兰科,克里夫·罗伯逊",7.8
321,1305164,甜蜜蜜,陈可辛,"黎明,张曼玉,杨恭如,曾志伟,杜可风",8.8
322,2146991,变形金刚2,迈克尔·贝,"希亚·拉博夫,梅根·福克斯,乔什·杜哈明,雨果·维文,伊莎贝尔·卢卡斯",7.7
323,1418192,加勒比海盗3：世界的尽头,戈尔·维宾斯基,"约翰尼·德普,杰弗里·拉什,奥兰多·布鲁姆,凯拉·奈特莉,周润发",8.3
324,2336785,爱丽丝梦游仙境,蒂姆·波顿,"米娅·华希科沃斯卡,约翰尼·德普,海伦娜·伯翰·卡特,安妮·海瑟薇,克里斯平·格洛弗",7.3
325,1966182,霍比特人1：意外之旅,彼得·杰克逊,"伊恩·麦克莱恩,马丁·弗瑞曼,理查德·阿米蒂奇,肯·斯托特,格拉汉姆·麦克泰维什",8.3
326,11589036,功夫熊猫3,"吕寅荣,亚历山德罗·卡罗尼","杰克·布莱克,布莱恩·科兰斯顿,达斯汀·霍夫曼,安吉丽娜·朱莉,J·K·西蒙斯",7.7
327,1297630,第六感,M·奈特·沙马兰,"布鲁斯·威利斯,海利·乔·奥斯蒙,托妮·科莱特,奥莉维亚·威廉姆斯,唐尼·沃尔伯格",8.9
328,25884801,记忆大师,陈正道,"黄渤,段奕宏,徐静蕾,杨子姗,梁杰理",7.1
329,3008247,穿条纹睡衣的男孩,马克·赫尔曼,"阿萨·巴特菲尔德,维拉·法米加,卡拉·霍根,祖萨·霍尔,安贝尔·比蒂",9.1
330,26270502,绣春刀II：修罗战场,路阳,"张震,杨幂,张译,雷佳音,辛芷蕾",7.2
331,1417598,电锯惊魂,温子仁,"雷·沃纳尔,加利·艾尔维斯,丹尼·格洛弗,肯·梁,迪娜·迈耶",8.7
332,24745500,绣春刀,路阳,"张震,刘诗诗,王千源,李东学,聂远",7.6
333,4746257,明日边缘,道格·里曼,"汤姆·克鲁斯,艾米莉·布朗特,布莱丹·格里森,比尔·帕克斯顿,约纳斯·阿姆斯特朗",8.1
334,1292287,新龙门客栈,李惠民,"张曼玉,林青霞,梁家辉,甄子丹,熊欣欣",8.6
335,26709258,罗小黑战记,"木头,皇贞季,顾杰","山新,郝祥海,刘明月,花泽香菜,宫野真守",8.2
336,26647117,暴裂无声,忻钰坤,"宋洋,姜武,袁文康,谭卓,王梓尘",8.3
337,1291586,海底总动员,"安德鲁·斯坦顿,李·昂克里奇","艾伯特·布鲁克斯,艾伦·德杰尼勒斯,亚历山大·古尔德,威廉·达福,布拉德·加内特",8.4
338,5327268,荒野猎人,亚历杭德罗·冈萨雷斯·伊纳里图,"莱昂纳多·迪卡普里奥,汤姆·哈迪,多姆纳尔·格里森,威尔·保尔特,福勒斯特·古德勒克",7.9
339,3227410,加勒比海盗4：惊涛怪浪,罗伯·马歇尔,"约翰尼·德普,佩内洛普·克鲁兹,杰弗里·拉什,伊恩·麦柯肖恩,凯文·麦克纳利",7.7
340,4191644,一天,罗勒·莎菲,"安妮·海瑟薇,吉姆·斯特吉斯,汤姆·米森,朱迪·惠特克,蒂姆·凯",7.9
341,30269016,半个喜剧,"周申,刘露","任素汐,吴昱翰,刘迅,汤敏,赵海燕",7.4
342,3610047,变形金刚3,迈克尔·贝,"希亚·拉博夫,罗茜·汉丁顿-惠特莉,乔什·杜哈明,约翰·特托罗,泰瑞斯·吉布森",7.2
343,1291585,风之谷,宫崎骏,"岛本须美,松田洋治,榊原良子,辻村真人,京田尚子",8.9
